Datetime,CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,C6H6(GT)
2004-08-15 20:00:00,1.1,883.0,731.0,56.0,988.0,87.0,1384.0,693.0,28.4,1.2247,4.4
2004-08-15 21:00:00,1.1,906.0,790.0,51.0,936.0,85.0,1430.0,729.0,30.5,1.2288,5.5
2004-08-15 22:00:00,1.6,982.0,906.0,79.0,784.0,91.0,1561.0,1002.0,34.4,1.314,8.2
2004-08-15 23:00:00,0.9,892.0,766.0,38.0,880.0,55.0,1399.0,797.0,34.1,1.2951,5.0
2004-08-16 00:00:00,0.7,841.0,711.0,25.0,956.0,42.0,1367.0,685.0,35.2,1.2968,4.0
2004-08-16 01:00:00,0.7,859.0,693.0,24.0,988.0,43.0,1377.0,710.0,39.7,1.2656,3.7
2004-08-16 02:00:00,0.5,810.0,657.0,11.0,1016.0,20.0,1337.0,629.0,41.5,1.2589,3.1
2004-08-16 03:00:00,0.4,759.0,566.0,,1175.0,,1267.0,503.0,39.8,1.2231,1.8
2004-08-16 04:00:00,0.3,749.0,543.0,16.0,1238.0,23.0,1244.0,462.0,41.9,1.1856,1.5
2004-08-16 05:00:00,0.4,766.0,616.0,43.0,1163.0,43.0,1306.0,530.0,45.6,1.1558,2.4
2004-08-16 06:00:00,0.9,865.0,783.0,86.0,893.0,68.0,1446.0,838.0,47.0,1.1793,5.4
2004-08-16 07:00:00,1.3,924.0,920.0,92.0,767.0,62.0,1534.0,946.0,45.0,1.1867,8.5
2004-08-16 08:00:00,1.6,973.0,1010.0,102.0,722.0,65.0,1616.0,1014.0,40.8,1.1746,10.9
2004-08-16 09:00:00,2.1,1028.0,1048.0,171.0,719.0,93.0,1624.0,1135.0,32.4,1.1462,12.0
2004-08-16 10:00:00,2.0,979.0,999.0,148.0,796.0,110.0,1515.0,1027.0,20.1,1.0142,10.6
2004-08-16 11:00:00,1.4,892.0,874.0,119.0,923.0,106.0,1369.0,749.0,17.0,0.9546,7.4
2004-08-16 12:00:00,1.4,892.0,869.0,71.0,953.0,77.0,1363.0,632.0,14.7,0.9295,7.3
2004-08-16 13:00:00,0.9,836.0,741.0,53.0,1065.0,60.0,1277.0,479.0,14.6,0.9821,4.6
2004-08-16 14:00:00,0.8,824.0,708.0,61.0,1091.0,67.0,1256.0,463.0,17.8,1.0274,4.0
2004-08-16 15:00:00,0.8,825.0,702.0,53.0,1077.0,57.0,1267.0,458.0,16.4,1.0957,3.8
2004-08-16 16:00:00,1.0,871.0,761.0,61.0,1015.0,60.0,1346.0,520.0,15.3,1.0963,5.0
2004-08-16 17:00:00,1.3,903.0,853.0,72.0,930.0,69.0,1420.0,606.0,15.8,1.0706,6.9
2004-08-16 18:00:00,1.3,944.0,857.0,67.0,880.0,77.0,1463.0,631.0,22.3,1.2467,7.0
2004-08-16 19:00:00,1.3,969.0,850.0,70.0,857.0,77.0,1503.0,695.0,28.2,1.2962,6.8
2004-08-16 20:00:00,1.6,1005.0,919.0,81.0,788.0,87.0,1543.0,871.0,30.9,1.3219,8.5
2004-08-16 21:00:00,1.4,972.0,898.0,79.0,807.0,88.0,1508.0,879.0,32.1,1.3005,8.0
2004-08-16 22:00:00,1.3,960.0,798.0,73.0,854.0,84.0,1459.0,780.0,34.9,1.2989,5.7
2004-08-16 23:00:00,1.0,946.0,767.0,57.0,870.0,65.0,1443.0,728.0,36.6,1.3722,5.1
2004-08-17 00:00:00,0.9,959.0,787.0,45.0,830.0,54.0,1460.0,821.0,40.7,1.3873,5.5
2004-08-17 01:00:00,0.6,877.0,658.0,25.0,964.0,37.0,1349.0,663.0,36.7,1.3878,3.1
2004-08-17 02:00:00,0.5,867.0,645.0,23.0,1001.0,36.0,1385.0,656.0,43.8,1.4233,2.9
2004-08-17 03:00:00,0.5,836.0,626.0,,1024.0,,1397.0,639.0,49.0,1.4666,2.6
2004-08-17 04:00:00,0.4,820.0,597.0,18.0,1069.0,29.0,1346.0,603.0,48.3,1.4449,2.2
2004-08-17 05:00:00,0.4,828.0,618.0,23.0,1039.0,25.0,1354.0,560.0,49.2,1.4153,2.5
2004-08-17 06:00:00,1.0,929.0,791.0,59.0,841.0,41.0,1493.0,789.0,53.9,1.4201,5.6
2004-08-17 07:00:00,2.2,1118.0,1079.0,135.0,638.0,68.0,1761.0,1145.0,52.3,1.41,12.9
2004-08-17 08:00:00,2.5,1155.0,1181.0,167.0,580.0,82.0,1850.0,1302.0,47.8,1.4321,16.0
2004-08-17 09:00:00,2.3,1112.0,1058.0,190.0,654.0,137.0,1695.0,1297.0,40.7,1.4548,12.2
2004-08-17 10:00:00,2.0,1094.0,979.0,142.0,717.0,119.0,1633.0,1192.0,28.2,1.4189,10.0
2004-08-17 11:00:00,,1022.0,890.0,,803.0,,1499.0,862.0,23.1,1.2989,7.8
2004-08-17 12:00:00,,968.0,805.0,,875.0,,1391.0,649.0,21.3,1.2502,5.9
2004-08-17 13:00:00,,978.0,840.0,,852.0,,1422.0,694.0,18.0,1.2055,6.6
2004-08-17 14:00:00,,947.0,751.0,,922.0,,1358.0,595.0,20.8,1.2446,4.8
2004-08-17 15:00:00,,997.0,808.0,,870.0,,1447.0,662.0,19.1,1.3035,5.9
2004-08-17 16:00:00,,1026.0,813.0,,843.0,,1463.0,692.0,19.8,1.3513,6.0
2004-08-17 17:00:00,,973.0,764.0,,914.0,,1373.0,619.0,19.7,1.2928,5.0
2004-08-17 18:00:00,,925.0,721.0,,969.0,,1317.0,484.0,20.7,1.2151,4.2
2004-08-17 19:00:00,,957.0,766.0,,929.0,,1380.0,516.0,24.3,1.1894,5.0
2004-08-17 20:00:00,,1029.0,877.0,,807.0,,1489.0,776.0,29.8,1.2712,7.5
2004-08-17 21:00:00,,1109.0,952.0,,735.0,,1601.0,1041.0,33.6,1.3314,9.3
2004-08-17 22:00:00,,1105.0,977.0,,692.0,,1618.0,1138.0,35.7,1.3726,10.0
2004-08-17 23:00:00,,1039.0,906.0,,728.0,,1545.0,1091.0,36.1,1.3425,8.2
2004-08-18 00:00:00,,965.0,832.0,,795.0,,1455.0,978.0,39.5,1.2949,6.4
2004-08-18 01:00:00,,955.0,812.0,,823.0,,1464.0,936.0,40.1,1.2544,6.0
2004-08-18 02:00:00,,935.0,782.0,,847.0,,1428.0,867.0,42.5,1.2854,5.4
2004-08-18 03:00:00,,902.0,735.0,,890.0,,1410.0,781.0,46.2,1.2783,4.4
2004-08-18 04:00:00,,875.0,714.0,,903.0,,1379.0,746.0,46.7,1.261,4.1
2004-08-18 05:00:00,,884.0,729.0,,920.0,,1389.0,837.0,45.7,1.2621,4.3
2004-08-18 06:00:00,,942.0,825.0,,870.0,,1450.0,995.0,41.8,1.2149,6.3
2004-08-18 07:00:00,,1077.0,1012.0,,708.0,,1633.0,1138.0,42.6,1.2866,10.9
2004-08-18 08:00:00,,1040.0,1022.0,,713.0,,1624.0,998.0,36.8,1.3189,11.2
2004-08-18 09:00:00,,982.0,836.0,,840.0,,1498.0,696.0,35.4,1.4426,6.5
2004-08-18 10:00:00,,995.0,800.0,,896.0,,1501.0,615.0,28.3,1.5338,5.7
2004-08-18 11:00:00,,1024.0,859.0,,810.0,,1576.0,710.0,32.6,1.6188,7.0
2004-08-18 12:00:00,,1029.0,791.0,,855.0,,1567.0,651.0,33.1,1.6642,5.6
2004-08-18 13:00:00,,1003.0,787.0,,850.0,,1518.0,636.0,30.1,1.6296,5.5
2004-08-18 14:00:00,,987.0,782.0,,875.0,,1514.0,593.0,29.5,1.6275,5.4
2004-08-18 15:00:00,,1023.0,859.0,,810.0,,1590.0,684.0,28.5,1.6293,7.0
2004-08-18 16:00:00,1.4,1023.0,875.0,83.0,785.0,71.0,1590.0,711.0,27.1,1.6226,7.4
2004-08-18 17:00:00,1.7,1064.0,942.0,94.0,735.0,78.0,1650.0,801.0,26.2,1.5984,9.1
2004-08-18 18:00:00,1.5,1042.0,936.0,84.0,759.0,72.0,1630.0,770.0,26.8,1.6038,8.9
2004-08-18 19:00:00,1.7,1059.0,947.0,90.0,733.0,74.0,1671.0,813.0,32.8,1.6527,9.2
2004-08-18 20:00:00,1.6,1050.0,921.0,91.0,743.0,70.0,1683.0,851.0,39.5,1.7798,8.5
2004-08-18 21:00:00,1.4,1025.0,896.0,70.0,738.0,55.0,1693.0,823.0,44.7,1.8511,7.9
2004-08-18 22:00:00,1.4,1029.0,816.0,75.0,804.0,54.0,1624.0,778.0,48.4,1.9186,6.1
2004-08-18 23:00:00,1.4,1055.0,831.0,72.0,769.0,53.0,1686.0,827.0,52.9,1.964,6.4
2004-08-19 00:00:00,1.2,1001.0,799.0,59.0,800.0,46.0,1642.0,753.0,53.0,1.9423,5.7
2004-08-19 01:00:00,0.9,936.0,730.0,48.0,864.0,38.0,1551.0,726.0,52.6,1.9202,4.4
2004-08-19 02:00:00,0.6,863.0,608.0,41.0,1035.0,30.0,1465.0,597.0,49.5,1.8782,2.3
2004-08-19 03:00:00,0.4,834.0,565.0,,1187.0,,1444.0,473.0,49.0,1.9112,1.8
2004-08-19 04:00:00,0.5,841.0,578.0,11.0,1144.0,16.0,1464.0,463.0,52.5,1.923,1.9
2004-08-19 05:00:00,0.5,871.0,611.0,11.0,1077.0,12.0,1494.0,526.0,53.0,1.9097,2.4
2004-08-19 06:00:00,0.8,962.0,747.0,37.0,862.0,38.0,1605.0,712.0,54.4,1.9168,4.7
2004-08-19 07:00:00,1.4,1083.0,889.0,72.0,725.0,56.0,1734.0,918.0,52.1,1.8936,7.8
2004-08-19 08:00:00,1.2,1061.0,891.0,53.0,721.0,57.0,1697.0,894.0,48.5,1.9133,7.8
2004-08-19 09:00:00,1.0,1012.0,824.0,31.0,803.0,39.0,1612.0,710.0,42.9,1.8909,6.3
2004-08-19 10:00:00,1.2,1031.0,834.0,47.0,793.0,47.0,1640.0,737.0,39.4,1.8982,6.5
2004-08-19 11:00:00,1.1,1011.0,816.0,33.0,830.0,35.0,1614.0,680.0,30.9,1.8934,6.1
2004-08-19 12:00:00,1.2,1009.0,824.0,35.0,822.0,44.0,1606.0,670.0,30.6,1.8105,6.3
2004-08-19 13:00:00,1.1,980.0,793.0,32.0,858.0,43.0,1549.0,654.0,27.7,1.778,5.6
2004-08-19 14:00:00,1.0,961.0,803.0,23.0,852.0,34.0,1552.0,618.0,27.2,1.6874,5.8
2004-08-19 15:00:00,1.0,966.0,784.0,27.0,870.0,36.0,1530.0,652.0,24.3,1.7216,5.4
2004-08-19 16:00:00,1.2,1022.0,849.0,32.0,813.0,44.0,1583.0,732.0,23.8,1.7127,6.8
2004-08-19 17:00:00,1.7,1091.0,953.0,51.0,723.0,63.0,1688.0,853.0,24.3,1.7255,9.3
2004-08-19 18:00:00,1.7,1063.0,919.0,46.0,735.0,60.0,1676.0,821.0,29.1,1.8185,8.5
2004-08-19 19:00:00,1.7,1116.0,952.0,62.0,702.0,66.0,1759.0,895.0,37.1,1.9264,9.3
2004-08-19 20:00:00,1.7,1101.0,875.0,65.0,722.0,68.0,1748.0,927.0,43.6,1.9944,7.4
2004-08-19 21:00:00,,1072.0,831.0,,757.0,,1677.0,857.0,47.3,2.0034,6.4
2004-08-19 22:00:00,,1080.0,890.0,,723.0,,1702.0,869.0,49.1,2.0248,7.8
2004-08-19 23:00:00,,1005.0,792.0,,809.0,,1638.0,725.0,51.7,2.0375,5.6
2004-08-20 00:00:00,,998.0,776.0,,810.0,,1608.0,665.0,52.1,2.0036,5.3
2004-08-20 01:00:00,,1000.0,763.0,,807.0,,1619.0,680.0,53.7,1.9661,5.0
2004-08-20 02:00:00,,932.0,720.0,,859.0,,1562.0,605.0,53.5,1.9267,4.2
2004-08-20 03:00:00,,808.0,539.0,,1206.0,,1383.0,427.0,48.7,1.872,1.4
2004-08-20 04:00:00,,795.0,494.0,,1398.0,,1353.0,400.0,48.4,1.8982,1.0
2004-08-20 05:00:00,,886.0,613.0,,1075.0,,1484.0,522.0,54.8,1.9309,2.4
2004-08-20 06:00:00,,974.0,740.0,,873.0,,1595.0,703.0,59.0,1.9669,4.5
2004-08-20 07:00:00,,1112.0,936.0,,683.0,,1792.0,965.0,58.0,2.0023,8.9
2004-08-20 08:00:00,,1175.0,1080.0,,591.0,,1931.0,1102.0,54.9,2.0353,12.9
2004-08-20 09:00:00,,1091.0,925.0,,701.0,,1753.0,1058.0,50.5,2.0767,8.6
2004-08-20 10:00:00,,1066.0,890.0,,747.0,,1690.0,906.0,41.4,1.9624,7.8
2004-08-20 11:00:00,,1031.0,887.0,,777.0,,1665.0,844.0,32.2,1.8408,7.7
2004-08-20 12:00:00,,1004.0,868.0,,772.0,,1632.0,763.0,31.4,1.8025,7.3
2004-08-20 13:00:00,,927.0,698.0,,919.0,,1537.0,555.0,34.9,1.9841,3.8
2004-08-20 14:00:00,,924.0,673.0,,960.0,,1522.0,520.0,35.5,1.962,3.3
2004-08-20 15:00:00,,912.0,671.0,,964.0,,1508.0,508.0,34.6,1.9255,3.3
2004-08-20 16:00:00,,976.0,752.0,,876.0,,1561.0,545.0,30.5,1.8572,4.8
2004-08-20 17:00:00,,989.0,798.0,,840.0,,1607.0,584.0,34.7,1.8667,5.7
2004-08-20 18:00:00,,986.0,794.0,,845.0,,1619.0,590.0,38.1,1.8813,5.6
2004-08-20 19:00:00,,984.0,800.0,,836.0,,1607.0,610.0,43.1,1.8761,5.7
2004-08-20 20:00:00,,1000.0,857.0,,767.0,,1634.0,689.0,46.9,1.8652,7.0
2004-08-20 21:00:00,,996.0,848.0,,763.0,,1657.0,713.0,49.8,1.8795,6.8
2004-08-20 22:00:00,,1013.0,913.0,,717.0,,1685.0,785.0,50.4,1.823,8.3
2004-08-20 23:00:00,,1004.0,851.0,,767.0,,1632.0,754.0,49.1,1.7503,6.9
2004-08-21 00:00:00,,949.0,814.0,,824.0,,1563.0,653.0,46.7,1.6121,6.0
2004-08-21 01:00:00,,895.0,783.0,,863.0,,1502.0,575.0,45.0,1.4913,5.4
2004-08-21 02:00:00,,863.0,707.0,,927.0,,1407.0,537.0,47.3,1.4771,3.9
2004-08-21 03:00:00,,786.0,587.0,,1150.0,,1300.0,413.0,44.3,1.4032,2.0
2004-08-21 04:00:00,,792.0,597.0,,1137.0,,1320.0,417.0,46.3,1.3857,2.2
2004-08-21 05:00:00,,816.0,653.0,,1058.0,,1332.0,486.0,43.4,1.3347,3.0
2004-08-21 06:00:00,,826.0,682.0,,1088.0,,1342.0,532.0,40.6,1.2327,3.5
2004-08-21 07:00:00,,826.0,698.0,,1017.0,,1331.0,542.0,36.9,1.1991,3.8
2004-08-21 08:00:00,,809.0,664.0,,1061.0,,1323.0,459.0,35.0,1.2175,3.2
2004-08-21 09:00:00,,809.0,624.0,,1131.0,,1309.0,415.0,34.9,1.3008,2.6
2004-08-21 10:00:00,,853.0,681.0,,1031.0,,1368.0,457.0,34.1,1.3445,3.5
2004-08-21 11:00:00,,814.0,657.0,,1086.0,,1332.0,429.0,30.8,1.3155,3.1
2004-08-21 12:00:00,,807.0,658.0,,1113.0,,1328.0,428.0,26.3,1.2523,3.1
2004-08-21 13:00:00,,811.0,653.0,,1120.0,,1336.0,423.0,28.9,1.277,3.0
2004-08-21 14:00:00,,796.0,601.0,,1171.0,,1314.0,410.0,33.1,1.322,2.2
2004-08-21 15:00:00,,833.0,649.0,,1142.0,,1354.0,437.0,35.2,1.2334,3.0
2004-08-21 16:00:00,,856.0,684.0,,1023.0,,1368.0,520.0,34.2,1.2802,3.5
2004-08-21 17:00:00,,830.0,696.0,,1060.0,,1328.0,461.0,29.4,1.1298,3.7
2004-08-21 18:00:00,,883.0,782.0,,958.0,,1395.0,571.0,31.0,1.111,5.4
2004-08-21 19:00:00,,965.0,936.0,,808.0,,1535.0,866.0,36.2,1.1562,8.9
2004-08-21 20:00:00,,931.0,890.0,,831.0,,1474.0,841.0,38.0,1.158,7.8
2004-08-21 21:00:00,,885.0,791.0,,941.0,,1425.0,706.0,41.6,1.2467,5.6
2004-08-21 22:00:00,,900.0,773.0,,944.0,,1426.0,703.0,40.8,1.2696,5.2
2004-08-21 23:00:00,,904.0,845.0,,878.0,,1483.0,775.0,44.7,1.3019,6.7
2004-08-22 00:00:00,,944.0,900.0,,809.0,,1549.0,830.0,49.8,1.367,8.0
2004-08-22 01:00:00,,907.0,832.0,,868.0,,1492.0,808.0,49.4,1.3568,6.4
2004-08-22 02:00:00,,886.0,774.0,,868.0,,1486.0,815.0,57.4,1.4037,5.2
2004-08-22 03:00:00,,882.0,767.0,,856.0,,1492.0,897.0,60.6,1.447,5.1
2004-08-22 04:00:00,,843.0,713.0,,917.0,,1426.0,836.0,63.7,1.4396,4.0
2004-08-22 05:00:00,,825.0,694.0,,935.0,,1415.0,774.0,64.5,1.4394,3.7
2004-08-22 06:00:00,,791.0,638.0,,1038.0,,1389.0,698.0,67.4,1.4302,2.8
2004-08-22 07:00:00,,856.0,735.0,,936.0,,1455.0,800.0,63.7,1.4419,4.5
2004-08-22 08:00:00,,861.0,746.0,,911.0,,1448.0,771.0,56.4,1.4496,4.7
2004-08-22 09:00:00,,924.0,814.0,,830.0,,1519.0,798.0,47.4,1.4978,6.0
2004-08-22 10:00:00,,941.0,805.0,,842.0,,1512.0,755.0,34.1,1.4577,5.8
2004-08-22 11:00:00,,879.0,775.0,,899.0,,1407.0,657.0,25.1,1.2665,5.2
2004-08-22 12:00:00,,816.0,742.0,,1009.0,,1305.0,537.0,18.2,1.0376,4.6
2004-08-22 13:00:00,,715.0,589.0,,1286.0,,1127.0,390.0,15.7,0.8757,2.1
2004-08-22 14:00:00,,717.0,570.0,,1326.0,,1110.0,368.0,17.1,0.8592,1.8
2004-08-22 15:00:00,,711.0,640.0,,1224.0,,1084.0,391.0,11.8,0.7107,2.8
2004-08-22 16:00:00,,731.0,686.0,,1212.0,,1104.0,413.0,10.0,0.6591,3.6
2004-08-22 17:00:00,,752.0,713.0,,1163.0,,1144.0,435.0,10.9,0.6846,4.0
2004-08-22 18:00:00,,879.0,779.0,,999.0,,1347.0,535.0,20.0,1.0817,5.3
2004-08-22 19:00:00,,922.0,874.0,,851.0,,1447.0,663.0,28.2,1.204,7.4
2004-08-22 20:00:00,,958.0,900.0,,782.0,,1493.0,830.0,34.3,1.2821,8.0
2004-08-22 21:00:00,,949.0,876.0,,773.0,,1500.0,911.0,36.6,1.2484,7.4
2004-08-22 22:00:00,,922.0,818.0,,826.0,,1454.0,848.0,38.5,1.2548,6.1
2004-08-22 23:00:00,,902.0,790.0,,856.0,,1428.0,799.0,41.6,1.2751,5.5
2004-08-23 00:00:00,,932.0,820.0,,817.0,,1462.0,921.0,45.4,1.3067,6.2
2004-08-23 01:00:00,,870.0,733.0,,903.0,,1392.0,762.0,46.3,1.3134,4.4
2004-08-23 02:00:00,,812.0,675.0,,995.0,,1348.0,661.0,51.6,1.3171,3.4
2004-08-23 03:00:00,,773.0,613.0,,1065.0,,1321.0,597.0,53.3,1.328,2.4
2004-08-23 04:00:00,,769.0,582.0,,1105.0,,1306.0,616.0,55.1,1.3237,2.0
2004-08-23 05:00:00,,763.0,583.0,,1093.0,,1288.0,596.0,49.6,1.3022,2.0
2004-08-23 06:00:00,,809.0,701.0,,997.0,,1384.0,649.0,51.6,1.2784,3.8
2004-08-23 07:00:00,,893.0,881.0,,810.0,,1486.0,792.0,48.6,1.2556,7.6
2004-08-23 08:00:00,,1028.0,1146.0,,638.0,,1766.0,1080.0,49.1,1.2602,14.9
2004-08-23 09:00:00,2.0,1011.0,1051.0,111.0,702.0,,1659.0,1087.0,41.7,1.3243,12.0
2004-08-23 10:00:00,,994.0,947.0,,764.0,,1572.0,983.0,30.9,1.3096,9.2
2004-08-23 11:00:00,1.6,937.0,908.0,86.0,822.0,83.0,1466.0,826.0,24.9,1.2269,8.2
2004-08-23 12:00:00,1.3,902.0,808.0,57.0,912.0,64.0,1408.0,632.0,23.5,1.2541,5.9
2004-08-23 13:00:00,1.0,860.0,748.0,39.0,955.0,50.0,1344.0,532.0,22.5,1.1974,4.7
2004-08-23 14:00:00,0.9,843.0,716.0,41.0,1005.0,53.0,1305.0,496.0,21.6,1.0927,4.1
2004-08-23 15:00:00,1.0,872.0,760.0,47.0,979.0,57.0,1314.0,513.0,18.4,1.0827,4.9
2004-08-23 16:00:00,1.1,857.0,775.0,45.0,979.0,55.0,1258.0,512.0,15.4,0.9692,5.2
2004-08-23 17:00:00,1.5,922.0,878.0,60.0,880.0,70.0,1363.0,615.0,16.2,0.9922,7.5
2004-08-23 18:00:00,1.5,951.0,875.0,51.0,856.0,68.0,1406.0,600.0,20.9,1.1463,7.4
2004-08-23 19:00:00,1.6,962.0,891.0,53.0,813.0,73.0,1442.0,634.0,26.5,1.1603,7.8
2004-08-23 20:00:00,1.7,957.0,926.0,72.0,758.0,92.0,1480.0,830.0,28.3,1.1078,8.6
2004-08-23 21:00:00,1.4,928.0,837.0,62.0,808.0,80.0,1410.0,871.0,30.7,1.079,6.5
2004-08-23 22:00:00,1.2,895.0,846.0,41.0,819.0,60.0,1371.0,787.0,30.6,1.0459,6.8
2004-08-23 23:00:00,1.1,902.0,797.0,32.0,845.0,49.0,1355.0,841.0,33.1,1.0955,5.7
2004-08-24 00:00:00,1.1,904.0,801.0,44.0,852.0,53.0,1400.0,862.0,37.9,1.1204,5.8
2004-08-24 01:00:00,1.2,919.0,799.0,29.0,844.0,50.0,1409.0,881.0,43.1,1.1396,5.7
2004-08-24 02:00:00,0.7,812.0,663.0,18.0,982.0,34.0,1265.0,709.0,41.3,1.1284,3.2
2004-08-24 03:00:00,0.5,776.0,590.0,,1099.0,,1245.0,602.0,43.8,1.088,2.1
2004-08-24 04:00:00,0.4,762.0,563.0,12.0,1181.0,21.0,1208.0,492.0,42.6,1.0907,1.7
2004-08-24 05:00:00,0.7,786.0,642.0,39.0,1057.0,48.0,1270.0,592.0,47.1,1.1021,2.8
2004-08-24 06:00:00,1.1,868.0,798.0,83.0,866.0,71.0,1392.0,824.0,47.8,1.1093,5.7
2004-08-24 07:00:00,1.6,965.0,977.0,149.0,725.0,94.0,1515.0,1014.0,45.5,1.0925,10.0
2004-08-24 08:00:00,2.3,1049.0,1133.0,216.0,630.0,118.0,1662.0,1208.0,41.1,1.0979,14.5
2004-08-24 09:00:00,1.6,1008.0,973.0,153.0,714.0,105.0,1509.0,1178.0,36.6,1.143,9.9
2004-08-24 10:00:00,2.0,1008.0,1021.0,177.0,714.0,122.0,1549.0,1176.0,26.2,1.0891,11.2
2004-08-24 11:00:00,1.6,973.0,911.0,126.0,800.0,121.0,1441.0,891.0,21.8,1.0714,8.3
2004-08-24 12:00:00,1.6,964.0,959.0,96.0,787.0,115.0,1438.0,731.0,17.9,0.99,9.5
2004-08-24 13:00:00,1.3,923.0,862.0,92.0,875.0,107.0,1363.0,626.0,18.2,0.9832,7.1
2004-08-24 14:00:00,1.0,934.0,811.0,75.0,896.0,86.0,1343.0,553.0,22.8,1.1781,6.0
2004-08-24 15:00:00,1.6,1036.0,943.0,109.0,770.0,118.0,1509.0,770.0,19.5,1.1539,9.1
2004-08-24 16:00:00,2.0,1076.0,994.0,133.0,723.0,129.0,1549.0,938.0,17.9,1.181,10.4
2004-08-24 17:00:00,1.7,1055.0,927.0,87.0,757.0,90.0,1520.0,716.0,20.9,1.2864,8.7
2004-08-24 18:00:00,1.7,1081.0,938.0,80.0,728.0,87.0,1568.0,714.0,30.0,1.56,9.0
2004-08-24 19:00:00,1.4,1072.0,850.0,70.0,737.0,65.0,1604.0,702.0,43.4,1.7988,6.8
2004-08-24 20:00:00,1.3,1038.0,773.0,67.0,749.0,61.0,1568.0,687.0,50.4,1.8274,5.2
2004-08-24 21:00:00,1.3,1059.0,800.0,66.0,740.0,62.0,1604.0,739.0,50.4,1.8284,5.7
2004-08-24 22:00:00,1.6,1070.0,852.0,97.0,704.0,85.0,1639.0,867.0,48.0,1.7933,6.9
2004-08-24 23:00:00,1.8,1093.0,893.0,90.0,677.0,83.0,1678.0,927.0,49.6,1.7299,7.8
2004-08-25 00:00:00,1.5,1016.0,849.0,99.0,729.0,84.0,1609.0,872.0,48.0,1.5899,6.8
2004-08-25 01:00:00,1.3,988.0,825.0,71.0,756.0,71.0,1559.0,848.0,50.6,1.5747,6.3
2004-08-25 02:00:00,1.1,930.0,749.0,59.0,823.0,62.0,1464.0,777.0,53.2,1.5418,4.7
2004-08-25 03:00:00,0.5,815.0,584.0,,1102.0,,1363.0,513.0,50.9,1.5416,2.0
2004-08-25 04:00:00,0.6,884.0,686.0,26.0,908.0,40.0,1439.0,651.0,56.1,1.5492,3.6
2004-08-25 05:00:00,0.7,913.0,730.0,47.0,883.0,50.0,1493.0,774.0,55.5,1.5636,4.4
2004-08-25 06:00:00,1.1,994.0,829.0,108.0,784.0,78.0,1581.0,982.0,54.2,1.5583,6.4
2004-08-25 07:00:00,1.9,1173.0,1047.0,160.0,631.0,89.0,1815.0,1175.0,52.9,1.643,11.9
2004-08-25 08:00:00,3.5,1314.0,1325.0,204.0,499.0,106.0,2143.0,1390.0,50.8,1.7166,21.0
2004-08-25 09:00:00,2.9,1252.0,1168.0,193.0,557.0,107.0,1938.0,1352.0,47.4,1.7753,15.6
2004-08-25 10:00:00,2.2,1151.0,1053.0,146.0,623.0,93.0,1835.0,1152.0,43.2,1.823,12.1
2004-08-25 11:00:00,2.0,1122.0,951.0,126.0,687.0,95.0,1729.0,1022.0,41.9,1.871,9.3
2004-08-25 12:00:00,1.7,1111.0,927.0,90.0,707.0,78.0,1715.0,922.0,36.0,1.8692,8.7
2004-08-25 13:00:00,1.6,1058.0,894.0,84.0,736.0,76.0,1648.0,825.0,34.1,1.7754,7.9
2004-08-25 14:00:00,1.3,972.0,820.0,60.0,811.0,66.0,1535.0,630.0,30.6,1.6402,6.2
2004-08-25 15:00:00,1.3,985.0,826.0,66.0,808.0,71.0,1544.0,621.0,28.5,1.6034,6.3
2004-08-25 16:00:00,1.3,1004.0,814.0,57.0,808.0,61.0,1520.0,602.0,28.3,1.6851,6.0
2004-08-25 17:00:00,1.6,1030.0,897.0,71.0,733.0,73.0,1592.0,668.0,29.4,1.6577,7.9
2004-08-25 18:00:00,1.3,965.0,802.0,51.0,821.0,54.0,1504.0,564.0,34.1,1.6453,5.8
2004-08-25 19:00:00,1.4,987.0,824.0,49.0,793.0,53.0,1541.0,581.0,42.1,1.6695,6.3
2004-08-25 20:00:00,1.4,923.0,811.0,59.0,804.0,69.0,1434.0,604.0,35.6,1.3116,6.0
2004-08-25 21:00:00,1.3,872.0,824.0,66.0,853.0,77.0,1346.0,590.0,30.0,1.0542,6.3
2004-08-25 22:00:00,1.4,939.0,849.0,72.0,804.0,83.0,1479.0,650.0,37.3,1.2555,6.8
2004-08-25 23:00:00,1.5,954.0,855.0,89.0,792.0,94.0,1474.0,745.0,40.8,1.2877,7.0
2004-08-26 00:00:00,1.5,969.0,857.0,75.0,753.0,84.0,1485.0,821.0,43.3,1.2973,7.0
2004-08-26 01:00:00,0.9,882.0,763.0,38.0,879.0,55.0,1388.0,656.0,45.3,1.2794,5.0
2004-08-26 02:00:00,0.6,805.0,637.0,24.0,1048.0,35.0,1276.0,520.0,44.0,1.3034,2.8
2004-08-26 03:00:00,0.5,790.0,590.0,,1122.0,,1257.0,493.0,44.8,1.3061,2.1
2004-08-26 04:00:00,,779.0,560.0,19.0,1189.0,31.0,1231.0,487.0,47.7,1.3232,1.7
2004-08-26 05:00:00,0.5,842.0,640.0,40.0,1070.0,45.0,1293.0,595.0,46.7,1.3501,2.8
2004-08-26 06:00:00,1.0,,,63.0,,59.0,,,,,0.0
2004-08-26 07:00:00,1.9,,,121.0,,83.0,,,,,0.0
